-5.165592649867646e-05,0.0,0
-0.0006711345359748978,0.0,0
-0.004073927142902645,0.0,0
-0.015327455696138198,0.0,0
-0.03997147804383203,0.0,0
-0.07657042037872466,0.0,0
-0.11164317223556113,0.0,0
-0.1277269543457506,0.0,0
-0.12050575172178007,0.0,0
-0.10476100499398397,0.0,0
-0.09929415516846396,0.0,0
-0.10792078419386857,0.0,0
-0.11804397922944028,0.0,0
-0.1136103016853892,0.0,0
-0.08373616010764022,0.0,0
-0.0250586695975312,0.0,0
0.04765730854446176,0.0,0
0.09020623750958832,0.0,0
0.0517079820782296,0.0,0
-0.06864283703559085,0.0,0
-0.1979327664501349,0.0,0
-0.2496097800181496,0.0,0
-0.2099182377330154,0.0,0
-0.14465025373001758,0.0,0
-0.1167261719432282,0.0,0
-0.1196016699658244,0.0,0
-0.1048133349881412,0.0,0
-0.05561556637727761,0.0,0
-0.007255005216151374,0.0,0
0.003469797865803703,1.0,0
-0.016200614864626036,1.0,0
-0.033168206970865845,1.0,0
-0.03892262162116473,1.0,0
-0.060841921369404986,1.0,0
-0.11980011905688505,1.0,0
-0.192688684966362,1.0,0
-0.2317879948545887,0.0,0
-0.21815379650013786,0.0,0
-0.18340857508922587,0.0,0
-0.17611605494432125,0.0,0
-0.2142888596804373,0.0,0
-0.2720230805565738,0.0,0
-0.303241853329127,0.0,0
-0.2774678125758259,0.0,0
-0.20805865931535253,0.0,0
-0.1528625632730054,0.0,0
-0.1683772514819424,0.0,0
-0.2460810687428116,0.0,0
-0.3077208641518885,0.0,0
-0.2845927950167268,0.0,0
-0.1936891752086067,0.0,0
-0.11431089871262864,0.0,0
-0.09422138655072214,0.0,0
-0.10422030748504237,0.0,0
-0.0902885061768777,0.0,0
-0.04531278713975033,0.0,0
-0.009542284394755712,0.0,0
-0.011992191546086882,0.0,0
-0.035672573199393806,0.0,0
-0.04517484693526929,0.0,0
-0.031982802079154264,0.0,0
-0.01952728404766919,0.0,0
-0.02853723551981293,0.0,0
-0.05045730476124397,0.0,0
-0.059586286130697774,0.0,0
-0.04427656719858343,0.0,0
-0.018086317499473464,0.0,0
-0.001434201488319025,0.0,0
-0.0002574358783328261,0.0,0
-0.006111148994566761,0.0,0
-0.01157166935669777,0.0,0
-0.018665899742856297,0.0,0
-0.032319535610016874,0.0,0
-0.050863236264935004,0.0,0
-0.06646996294334143,0.0,0
-0.07371652451481316,0.0,0
-0.07461374545718187,0.0,0
-0.07380071573073071,0.0,0
-0.06905995676503329,0.0,0
-0.047621537676498966,0.0,0
0.002866999554229338,0.0,0
0.07074107830889739,0.0,0
0.10980798489099004,0.0,0
0.0728994001654372,0.0,0
-0.03011112275776408,0.0,0
-0.12378342213439852,0.0,0
-0.1393965191008684,0.0,0
-0.08979558225684675,0.0,0
-0.050184736174526484,0.0,0
-0.06608483127707776,0.0,0
-0.10504409904107773,0.0,0
-0.10811738190554393,0.0,0
-0.06719329994047858,0.0,0
-0.03027705623167987,0.0,0
-0.03795378431248648,0.0,0
-0.07701478494924581,0.0,0
-0.10311901791688073,0.0,0
-0.09467228098616688,0.0,0
-0.07100634927328997,0.0,0
-0.06162652746417726,0.0,0
-0.07163138117674941,0.0,0
-0.08329255171512961,0.0,0
-0.08337875737249767,0.0,0
-0.07774838413515747,0.0,0
