0,-2.723569993188799,-39.505699413255456,-5.472693390717708,-3.371051360577274,4.693765350671185,1.6814666310016442,3.7779709710244425,26.888913778166486,-0.35832461145546063,0.18246780853915695,-0.73,30.24,34.64,7.0,0,0
0,-2.710739012963467,-39.253384120861604,-5.416753323271819,-3.3097306918572094,4.667663087339339,1.6692285281669483,3.7497758780733674,26.87223864173158,-0.3562419100392112,0.18076754796804317,-0.38,30.24,34.64,7.0,0,0
0,-2.640347087412514,-37.87071568733196,-5.107112918802001,-2.9680024133503675,4.524219652079856,1.6018660830051765,3.5948670084295355,26.778590871468012,-0.34461026247085025,0.17151338992813725,-1.2,30.24,34.64,7.0,0,0
0,-2.407840325143964,-33.30758634105992,-4.075311928911483,-1.8211021527475888,4.049704358253283,1.3790347425834228,3.082478645857858,26.45988518908932,-0.30530714990245794,0.14094783135869948,0.43,30.24,34.64,7.0,0,0
0,-1.8994997033385765,-23.334400635758527,-1.799307338782689,0.7291599736816505,3.0108648968524925,0.8925245491003891,1.9607521624152011,25.7360330877605,-0.2164081885642929,0.07272465914845302,0.57,30.24,34.64,7.0,0,0
0,-1.1473156857687394,-8.566014821127652,1.600338998429294,4.576359722321205,1.4717599513186934,0.17669253992801293,0.29925846439995174,24.609537289971943,-0.07653745024796518,-0.03573404040718526,-2.18,30.24,34.64,7.0,0,0
0,-0.4356207360550466,5.463352179716025,4.854419936209067,8.313368708659443,0.012883462269453218,-0.4929852765147393,-1.2720489290460852,23.459580988842717,0.07530632877025006,-0.16163768076860094,-1.35,30.24,34.64,7.0,0,0
0,-0.13385012837884894,11.55838621346687,6.27091724091039,10.00335004738676,-0.6107492067019161,-0.7738010556209355,-1.9281411606576997,22.872946436291492,0.17787938719419413,-0.26709823726911786,-0.06,30.24,34.64,7.0,0,0
0,-0.3329455590959303,7.922326236375027,5.3936642545221165,9.045861453154798,-0.2146533526198395,-0.6090619033544753,-1.4547599009701997,23.12183621205518,0.1936120148910049,-0.31832743277900877,-0.1,30.24,34.64,7.0,0,0
0,-0.7104445756709867,0.761566588393181,3.6670233012611653,7.0025475760546945,0.5392494410886721,-0.32783161759373347,-0.5607282382338087,23.847089307703875,0.13137764513731237,-0.2904041820388339,1.29,30.24,34.64,7.0,0,0
0,-0.8528295174303328,-1.95780856919733,2.9976753699278844,6.060758381393944,0.8054548235222341,-0.29485701033082184,-0.1820072492925563,24.38730745134273,0.03131035698168775,-0.1727646266546801,2.32,30.24,34.64,7.0,0,0
0,-0.6801468594887814,1.3071897620376982,3.7852720335140275,6.7951816950655495,0.4278861294061332,-0.5104756196982133,-0.5383326589308596,24.412866809994064,-0.0509308428848107,-0.0017630927993169245,0.54,30.24,34.64,7.0,0,0
0,-0.46427576179376673,5.357933193748119,4.790537749382409,7.8956592007775965,-0.021555487517841646,-0.6502354703953803,-1.0563240970426213,24.141386973221554,-0.05351364703874117,0.12193389502934587,-1.09,30.24,34.64,7.0,0,0
0,-0.4551621207626931,5.4516381586695575,4.8449884365439475,7.999021635850786,-0.01474408769021352,-0.4641179488734991,-1.1592480732904296,23.951836705692724,0.049731209354976026,0.10535522203944664,-0.39,30.24,34.64,7.0,0,0
0,-0.6064826024788371,2.5247797582760674,4.146885143615646,7.199913082042862,0.353473023669785,-0.04007634194793769,-0.8865734422068775,23.92143638658893,0.19484737910130934,-0.019237541415080977,0.56,30.24,34.64,7.0,0,0
