0,-19.071396949396945,-22.505261049942927,-0.08407626145332836,-0.2175786463166545,-9.104539832596952,0.7438598100267281,1.3739620883382098,2.1995695932247137,0.07453781464407727,0.08436806815303936,1023,825,0,7.0,0
0,-18.957992814563642,-22.371525598999842,-0.0836379691004577,-0.2175786463166545,-9.048969753738913,0.7390833053313157,1.3641792696380104,2.1824426118925384,0.0704446952527306,0.08513236709310354,1023,828,0,7.0,0
0,-18.334998113855924,-21.636746646153952,-0.08123043160811036,-0.2175786463166545,-8.743521965150109,0.7132229247713328,1.310116877509631,2.088621309957873,0.04801439684574995,0.08889038528212002,1023,802,0,7.0,0
0,-16.274476788421573,-19.206117495331718,-0.0732683560299641,-0.2175786463166545,-7.732872399917928,0.6290823752059193,1.1304983531476185,1.7793268935163389,-0.024721991668683326,0.10011950823335433,1023,800,0,7.0,0
0,-11.763599176930244,-13.883828660843436,-0.055838420333386284,-0.2175786463166545,-5.519932560003525,0.4483315432989745,0.7364217992937637,1.1049287855300414,-0.1759949923998391,0.12310581876149755,1023,850,0,7.0,0
0,-5.080632023263352,-5.996035543070242,-0.03001168641257305,-0.2175786463166545,-2.2415572199881746,0.1866398569885128,0.15385871479447155,0.11134365553029016,-0.3736888848288347,0.15756505670853532,1023,871,0,7.0,0
0,1.2494134538393966,1.4800341940020587,-0.00552883550881307,-0.2175786463166545,0.8625955573772882,-0.053493858524405205,-0.3908700095698948,-0.8201623221668118,-0.4963453447043946,0.19584101422667904,1023,868,0,7.0,0
0,3.93353597248457,4.657253990679578,0.0049088061804743,-0.2175786463166545,2.177345785296405,-0.14881002051811726,-0.6053691932798744,-1.1991567315046716,-0.4140932664863961,0.2219070683556193,1023,878,0,7.0,0
0,2.152002442294383,2.5625134635026314,-0.0018692075603638839,-0.2175786463166545,1.3023092896972044,-0.08226475327548889,-0.4241278122404397,-0.9111815362845656,-0.13143085815628713,0.2129358173664267,1023,863,0,7.0,0
0,-1.2217244958714668,-1.4163201039060886,-0.014826671811188968,-0.2175786463166545,-0.35410495541428805,0.02316399170882719,-0.11344238098046243,-0.3942334410804652,0.18444029274920487,0.15234790740599155,1023,837,0,7.0,0
0,-2.4868962918616253,-2.9041595886424285,-0.019792728237478026,-0.2175786463166545,-0.9817013402326557,0.032166800941784465,-0.0035385071138608524,-0.20498469415717396,0.3577449920021196,0.05350119081677281,1023,803,0,7.0,0
