0,798,799,1.08,0.10,16324,1020,-1132,-1360,225,-169,0.00,0.00,0.00,1
0,798,798,1.08,0.10,16572,1212,-1572,-1344,-65,-432,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16612,864,-1856,-1280,-239,-1016,0.00,0.00,0.00,1
0,799,798,1.08,0.10,16504,852,-1216,-1344,-207,-730,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16136,1284,-1200,-1296,-427,-453,0.00,0.00,0.00,1
0,799,798,1.08,0.10,15968,1832,-1552,-1328,-367,-933,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16292,736,-1108,-1328,598,-1056,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16636,208,-1048,-1360,-173,-466,0.00,0.00,0.00,1
0,799,798,1.08,0.10,16560,904,-1116,-1328,-2531,-534,0.00,0.00,0.00,1
0,799,798,1.08,0.10,16424,1728,-1684,-1296,-2553,-922,0.00,0.00,0.00,1
0,799,798,1.08,0.10,16428,2088,-1812,-1344,-886,-1078,0.00,0.00,0.00,1
0,800,799,1.08,0.00,16620,1780,-1472,-1280,-259,-999,0.00,0.00,0.00,1
0,799,799,1.08,0.00,16836,1200,-1484,-1328,-575,-1314,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16804,1156,-1692,-1312,-963,-1448,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16480,1440,-1864,-1328,-904,-1550,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16392,1492,-1908,-1344,-1184,-1494,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16388,1608,-2224,-1328,-1551,-1539,0.00,0.00,0.00,1
0,798,799,1.08,0.20,16340,1284,-2528,-1312,-1654,-1842,0.00,0.00,0.00,1
0,799,800,0.98,0.10,16076,544,-2556,-1280,-1424,-1142,0.00,0.00,0.00,1
0,799,798,1.08,0.00,15784,836,-1888,-1344,-2356,-850,0.00,0.00,0.00,1
0,799,799,1.08,0.00,16656,1612,-1384,-1344,-4786,-692,0.00,0.00,0.00,1
0,799,799,1.17,0.10,17768,1940,-2060,-1312,-6888,-331,0.00,0.00,0.00,1
0,799,800,1.08,0.20,17280,2464,-3452,-1296,-8092,-555,0.00,0.00,0.00,1
0,799,799,1.17,0.10,16116,2420,-3980,-1344,-7721,-1380,0.00,0.00,0.00,1
0,798,799,1.08,0.10,15856,2264,-3404,-1296,-6306,-1534,0.00,0.00,0.00,1
0,798,799,1.08,0.10,15932,2096,-3256,-1328,-5494,-1755,0.00,0.00,0.00,1
0,799,799,1.17,0.20,16412,1396,-3264,-1312,-5413,-1875,0.00,0.00,0.00,1
0,799,798,1.17,0.10,17156,1060,-2640,-1328,-5674,-2128,0.00,0.00,0.00,1
0,798,799,1.08,0.00,16708,988,-1404,-1296,-5741,-911,0.00,0.00,0.00,1
0,799,799,1.17,0.00,16088,872,-920,-1344,-5158,258,0.00,0.00,0.00,1
0,799,799,1.17,0.10,16300,1040,-1980,-1328,-4103,808,0.00,0.00,0.00,1
0,800,798,1.08,0.10,15916,268,-2696,-1328,-2077,298,0.00,0.00,0.00,1
0,798,799,1.08,0.00,16016,-136,-2444,-1296,-650,374,0.00,0.00,0.00,1
0,798,798,1.08,0.00,15932,-188,-2296,-1312,-1823,259,0.00,0.00,0.00,1
0,798,799,1.08,0.00,16204,-364,-2852,-1296,-1422,-14,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16204,-224,-2404,-1312,-323,-406,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16728,-1108,-2632,-1344,38,-211,0.00,0.00,0.00,1
0,799,799,1.17,0.10,16500,-1452,-2800,-1296,-1224,-239,0.00,0.00,0.00,1
0,800,799,1.08,0.10,16664,-1840,-3276,-1312,-1505,-265,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16384,-1544,-3964,-1296,-464,-711,0.00,0.00,0.00,1
0,799,799,1.17,0.10,16016,-1476,-3588,-1328,-604,-1229,0.00,0.00,0.00,1
0,798,799,1.17,0.10,15988,-1476,-2924,-1328,-1011,-1351,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16728,-1868,-2348,-1312,-902,-1159,0.00,0.00,0.00,1
0,799,799,1.17,0.10,17228,-2328,-1868,-1328,-145,44,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16748,-2712,-2500,-1328,-86,1138,0.00,0.00,0.00,1
0,799,799,1.17,0.10,16088,-2660,-3560,-1296,-657,371,0.00,0.00,0.00,1
0,799,799,1.08,0.10,15484,-2256,-4208,-1328,-968,-869,0.00,0.00,0.00,1
0,800,800,1.08,0.10,16220,-2440,-3896,-1312,-898,-1883,0.00,0.00,0.00,1
0,798,798,1.08,0.10,17340,-2504,-3368,-1296,-1222,-2060,0.00,0.00,0.00,1
0,799,799,1.17,0.10,17048,-2132,-3320,-1312,-1833,-1632,0.00,0.00,0.00,1
0,800,799,1.08,0.10,16260,-1708,-3004,-1312,-1811,-904,0.00,0.00,0.00,1
0,798,799,1.17,0.10,15964,-1848,-2972,-1328,-881,-756,0.00,0.00,0.00,1
0,799,799,1.08,0.10,15628,-2376,-3320,-1344,-1051,-563,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16232,-2872,-3712,-1312,-1662,-1047,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16608,-2804,-3612,-1312,-2198,-1100,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16660,-2336,-3472,-1312,-2175,-1041,0.00,0.00,0.00,1
0,798,798,1.08,0.10,16340,-2300,-3484,-1296,-1847,-928,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16184,-2328,-3680,-1312,-1873,-742,0.00,0.00,0.00,1
0,799,798,1.08,0.10,16256,-2448,-3712,-1328,-1960,-865,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16172,-2204,-3776,-1312,-1917,-807,0.00,0.00,0.00,1
0,799,798,1.17,0.00,16252,-2192,-3588,-1328,-1623,-760,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16292,-2236,-3700,-1312,-1412,-647,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16244,-2052,-3744,-1296,-1427,-410,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16284,-2136,-3884,-1312,-1334,-440,0.00,0.00,0.00,1
0,798,798,1.17,0.10,16148,-2148,-3384,-1328,-1016,-121,0.00,0.00,0.00,1
0,798,799,1.17,0.10,16072,-2128,-3424,-1312,-784,409,0.00,0.00,0.00,1
0,799,798,1.08,0.10,15856,-2144,-3528,-1312,-951,805,0.00,0.00,0.00,1
0,798,799,1.08,0.10,15780,-2392,-3216,-1312,-1013,1215,0.00,0.00,0.00,1
0,800,799,1.08,0.10,15848,-2456,-3160,-1328,-662,1682,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16024,-2756,-3216,-1280,-982,2111,0.00,0.00,0.00,1
0,799,799,1.08,0.10,16192,-3012,-3220,-1328,-1534,2307,0.00,0.00,0.00,1
0,798,799,1.08,0.10,16272,-3140,-3296,-1312,-1447,2329,0.00,0.00,0.00,1
0,799,799,1.08,0.20,16668,-3412,-3168,-1312,-1199,1966,0.00,0.00,0.00,1
