0.6111111111111112,0.0 
0.6111111111111112,0.0 
0.6111111111111112,0.0 
1.0,1.0 
0.6111111111111112,0.0 
0.6111111111111112,0.0 
0.8636363636363636,0.0 
0.5,0.22727272727272727 
0.8055555555555556,0.9545454545454546 
0.7674418604651163,0.3 
0.7674418604651163,0.4 
0.7906976744186046,0.3 
0.6976744186046512,0.3 
0.6744186046511628,0.5 
0.7674418604651163,0.3 
1.0,1.0 
1.0,1.0 
0.8852459016393442,0.5882352941176471 
0.9672131147540983,0.8823529411764706 
0.9672131147540983,0.8823529411764706 
0.8032786885245902,0.47058823529411764 
