0,0.2587172125247457,0.2627128451506105,0.007616674693054774,0.005029502567807316,-6.141287345954196,-0.865054463499729,-5.757706613871175,-0.039956326258647985,0.29218063576636344,-0.4475108540968575,1.69,39.84,35.59,6,0,0
0,3.3588606249311286,3.4097745800228836,0.1004222960161438,0.06636919747407574,-79.72414287418854,-11.157224424409566,-74.88235296057755,-0.5271198977339372,3.6837509574236953,-5.918626586151444,0.89,39.84,35.59,6,0,0
0,20.374197893405988,20.67634162605023,0.6182508999602462,0.4089385429663374,-483.55379828836624,-67.23760298040324,-455.00315292365576,-3.2470539458076413,21.646174415867577,-36.28428139419793,-0.32,39.84,35.59,6,0,0
0,76.60111411202303,77.70592836693599,2.3578046459673745,1.5608857871632014,-1818.0506464077414,-251.41688887137863,-1713.3539279049435,-12.40631754957099,78.74817271561345,-136.124058767597,-3.94,39.84,35.59,6,0,0
0,199.5918900613628,202.35919395868015,6.227639330180974,4.127074351915819,-4738.534210613938,-653.2439163237274,-4469.524018498089,-32.94001291111364,198.9136150813543,-346.4671716013108,-4.47,39.84,35.59,6,0,0
0,381.70632228532133,386.66922564138036,12.063015243597196,8.007196035369661,-9071.049303365977,-1251.9313314288404,-8550.182281792157,-64.56154363193171,371.77546668022,-623.1891994106911,-10.32,39.84,35.59,6,0,0
0,554.2999594159833,560.6772123634044,17.717431005259453,11.796847982356589,-13204.902700023678,-1836.4380923274532,-12397.301894001372,-97.0790189643198,538.2925658341924,-789.4809578005667,-8.38,39.84,35.59,6,0,0
0,628.1401405335591,633.599003867302,20.24355343950717,13.56813868741292,-15042.815341796342,-2125.1190904990854,-13976.735150112549,-115.786500269893,633.0126657166868,-652.2810141908527,-29.59,39.84,35.59,6,0,0
0,581.2663252003864,583.2674359086877,18.74839054964298,12.746961459116738,-14052.593409311494,-2026.2315535142136,-12790.00163728801,-114.89538027385687,646.0666911375724,-227.0959465687536,-25.95,39.84,35.59,6,0,0
0,491.4366195514631,489.3662544011309,15.648287551004007,10.917806257701118,-12011.126041756423,-1744.926524763665,-10651.671878535582,-103.62452770211794,627.5398469989701,204.55817828892944,-54.29,39.84,35.59,6,0,0
0,458.06543218059454,454.1878258204968,14.295825172115721,10.238486550647432,-11191.818466478977,-1575.5842212950274,-9919.156387067105,-95.952984528638,632.0254847437209,344.75273332008095,-40.76,39.84,35.59,6,0,0
0,499.8701020435466,497.97815849230653,15.536006293178005,11.193262063543262,-12028.89279615358,-1599.1582853951584,-11087.592375851518,-96.33349732983126,680.2191287567871,173.89089491138247,-58.66,39.84,35.59,6,0,0
0,551.1234904390934,553.8556187937638,17.30768809374933,12.395679515983119,-13061.544426691316,-1630.1038179370678,-12601.037005659222,-99.17037320828217,767.9806525095387,-66.83173335514331,-56.71,39.84,35.59,6,0,0
0,552.2631228820816,559.3046629078167,17.502811278511363,12.506391201661014,-12993.50013236858,-1460.794651983499,-12907.918568805024,-100.04856511979904,868.2111673193572,-171.1939016120323,-67.16,39.84,35.59,6,0,0
0,515.514452997523,524.1631172377887,16.310704083662614,11.724098839593653,-12141.327986077495,-1112.2416501608463,-12097.798911480186,-101.04604385011099,904.6668361235016,-165.26248546028887,-38.16,39.84,35.59,6,0,0
0,493.5561956318251,501.04433278088084,15.433222166077659,11.185834702542243,-11696.42804186651,-819.5983551834729,-11368.598484764705,-104.20451960577202,771.0531668630547,-198.39292721545516,-70.81,39.84,35.59,6,0,0
0,508.320628170749,513.7288780508012,15.74556086262837,11.420602723426972,-12120.695479119222,-798.5864991051918,-11427.27683789419,-106.40693259564857,434.16053329956816,-328.46356524196955,-45.59,39.84,35.59,6,0,0
