0.0,-31.10177015136785,-36.53991267560452,-17.895858071626744,-5.335152874750512,4.445414562270836,-0.8873570196562046,1.5663156409970191,18.290489359278713,0.1764245477915889,0.03432975540992109,45.53,26.02,39.86,5.0,0,0
0.0,-30.91795654792998,-36.32128543159538,-17.790187086706958,-5.30162206204182,4.418937055020737,-0.8887531828382312,1.555920179349605,18.19301485975576,0.17616907734632473,0.03274984962125332,43.51,26.02,39.86,5.0,0,0
0.0,-29.90803197828539,-35.12036717839484,-17.20934643139331,-5.117367620256745,4.273212330700587,-0.896585275145535,1.4987189093948985,17.651052672092554,0.17469693171473588,0.024491362557797814,50.14,26.02,39.86,5.0,0,0
0.0,-26.566991651072694,-31.14879436307114,-15.286826151336419,-4.507729657561627,3.790333977113358,-0.9231611565470201,1.3091155105298127,15.832346799856378,0.1696061661260217,-0.0012337562655294445,57.51,26.02,39.86,5.0,0,0
0.0,-19.2497470525938,-22.454918804615353,-11.0740794249789,-3.1723674874341157,2.7314633076412624,-0.9825855334499091,0.8928308069790155,11.777429185401928,0.15829606693021317,-0.053494867262032876,48.04,39.27,39.86,5.0,0,0
0.0,-8.400049168558708,-9.574632273165554,-4.82554288111634,-1.1920435113281518,1.1612400453948128,-1.0693265017883276,0.273746985286768,5.6188974104483345,0.14249783013468628,-0.12307367729047772,6.95,39.27,39.86,5.0,0,0
0.0,1.8974670798276472,2.6295316135826754,1.1001314767565666,0.6879718486649771,-0.32442326086315776,-1.136630051325951,-0.3154300971693054,-0.45329895421160543,0.13026501988014955,-0.1749413664457994,-32.09,39.27,39.86,5.0,0,0
0.0,6.303396346463969,7.817881237025345,3.609241548566355,1.4934315096135338,-0.947842403478745,-1.1165081925564997,-0.5660115033212896,-3.3488291597640854,0.12461047668348976,-0.16786114263284838,-35.79,39.27,39.86,5.0,0,0
0.0,3.46549827119916,4.410022323663066,1.9078701290981845,0.9781275442474244,-0.5231126348813838,-0.9958765420978881,-0.3943102941494222,-2.024450544931599,0.10654972502750279,-0.09015476163974162,-13.2,39.27,39.86,5.0,0,0
0.0,-1.9961467889218547,-2.0774441129516403,-1.323244440924438,-0.014551982043123132,0.25193481041402765,-0.8752553082506007,-0.06437886272734021,1.0810349707033724,0.04687548982476005,0.018485456778367264,13.84,39.27,39.86,5.0,0,0
