0.0,-4.2951315553856295e-05,-3.318846228171176e-05,-0.00024202917312668643,0.0005399857267539712,-0.00046300381370120887,0.0004586397159256965,-4.1651571799269335e-05,-0.0009959732218352128,-4.862655847252797e-05,-4.885995302226599e-06,-5.37,333.33,35.7,7.0,0
0.0,-0.0005667436047387945,-0.0004771649567631705,-0.0031658837086492035,0.006961805588514457,-0.0060499941063754704,0.005928230203461854,-0.0005273545236363287,-0.013063324373251108,-0.0006388348109666661,-5.554140452374203e-05,-6.01,333.33,35.7,7.0,0
0.0,-0.003500495265413778,-0.003214684494142375,-0.01934397735736957,0.04194037714093493,-0.03694372819667848,0.03574684264932012,-0.0031170503422443554,-0.07990372687518059,-0.00394606071818241,-0.00028426099555637453,-6.27,333.33,35.7,7.0,0
0.0,-0.013430970792746754,-0.013473021819455807,-0.07324273863572013,0.15662080135238868,-0.13986033379179874,0.13335464450818293,-0.011392833794825016,-0.3020444535813225,-0.015240810839254243,-0.0008508831585173028,-5.94,333.33,35.7,7.0,0
0.0,-0.03581092719647395,-0.0393151833857484,-0.19214773577056574,0.40536113245171895,-0.3670583237280226,0.3440105461072461,-0.02870720162620842,-0.7876476942403482,-0.04125121371507443,-0.001603049177761625,-5.95,333.33,35.7,7.0,0
0.0,-0.07032219444985359,-0.08469047534554222,-0.3698811052339208,0.7700254681286897,-0.7073813334729351,0.6497510404289842,-0.05253808877788112,-1.4965417462768638,-0.08295306472351238,-0.0018595955843937442,-6.53,333.33,35.7,7.0,0
0.0,-0.10534055391655214,-0.13940635859755576,-0.5403964237042734,1.1105870518777354,-1.0358302395644656,0.9297957824128382,-0.07159034519518333,-2.1332751249083213,-0.12774169466438667,-0.0011144534095552789,-7.04,333.33,35.7,7.0,0
0.0,-0.12390596805918005,-0.17967766232990787,-0.6154335225031767,1.2498612518570464,-1.1843320483869455,1.0379366828603267,-0.07356298877425167,-2.3260952270602715,-0.15194648883979586,-0.00014209768441780777,-7.11,333.33,35.7,7.0,0
0.0,-0.11975715694499707,-0.18660444427541426,-0.5707485039702541,1.1493225768470638,-1.1044141149739817,0.951720848616304,-0.05900644585538485,-2.011588669231698,-0.13693476121170536,-0.0004612438073278345,-6.37,333.33,35.7,7.0,0
0.0,-0.10527857147407158,-0.16576506207733832,-0.4810826074734294,0.9690960714217396,-0.9336013203911844,0.8111417843374381,-0.04415982663237954,-1.566563223121846,-0.08577890879204199,-0.002467558231555921,-5.05,333.33,35.7,7.0,0
