0,999,1013,38.03,3.62,-8360,-2588,-15560,-752,-681,-1341,-16.48,967.74,32.82,1
0,999,1015,33.82,4.20,-7816,-1844,-15676,-768,-445,-632,-14.42,967.74,32.82,1
0,999,1016,33.82,3.91,-8172,-1984,-15816,-736,84,-1557,-14.21,967.74,32.82,1
0,999,1017,38.22,4.20,-8516,-2104,-15816,-784,-135,-842,-12.51,967.74,32.82,1
0,1000,1017,33.82,3.81,-8308,-1792,-15652,-720,-237,-452,-19.64,967.74,32.82,1
0,999,1017,33.92,4.20,-8632,-1720,-15648,-720,42,-687,-20.13,967.74,32.82,1
0,999,1018,33.72,3.91,-8456,-1492,-15820,-752,394,-281,-19.08,967.74,32.82,1
0,999,1018,34.70,4.20,-8344,-1608,-15636,-784,322,-59,-16.71,967.74,32.82,1
0,999,1019,34.80,3.71,-8508,-1852,-15728,-752,85,39,-13.53,967.74,32.82,1
0,998,1018,38.61,3.91,-8524,-1888,-15728,-784,473,63,-11.79,967.74,32.82,1
0,999,1018,33.82,3.62,-8456,-1900,-15884,-784,640,29,-13.08,967.74,32.82,1
0,998,1018,38.12,4.20,-8552,-1968,-15744,-752,784,-301,-10.56,967.74,32.82,1
0,998,1018,33.53,3.52,-8168,-1836,-15832,-752,658,-154,-13.60,967.74,32.82,1
0,999,1018,33.82,4.01,-8552,-1616,-15436,-752,781,-283,-14.26,967.74,32.82,1
0,999,1018,37.73,3.52,-8152,-1684,-15860,-768,1074,456,-18.11,967.74,32.82,1
0,999,1017,38.71,4.01,-8540,-1856,-16040,-752,654,-155,-16.03,967.74,32.82,1
0,999,1017,33.53,3.52,-8180,-1716,-15860,-720,815,-424,-14.42,967.74,32.82,1
0,998,1017,33.92,4.01,-8464,-1676,-15896,-752,968,-145,-10.28,967.74,32.82,1
0,998,1017,37.73,3.52,-8072,-1788,-15924,-720,635,-295,-11.17,967.74,32.82,1
0,998,1017,34.12,4.01,-8116,-1944,-15804,-768,567,-201,-12.35,967.74,32.82,1
0,999,1017,38.12,4.11,-8576,-1748,-15668,-736,871,-368,-12.14,967.74,32.82,1
0,998,1018,34.90,4.30,-8112,-1608,-16000,-768,906,-512,-6.67,967.74,32.82,1
0,990,1019,33.43,4.01,-8376,-1560,-15812,-736,684,-386,-2.95,967.74,32.82,1
